 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-GCA_3_BOTH.tif:cell body:1,406.519,34.211,46.447,5.000,3.000,245.000,13907.511,11.000,269071.000,0.000
2,MAX_DMSO-for-GCA_3_BOTH.tif:nucleus:1,55.615,125.735,37.297,99.000,11.000,245.000,6992.805,121.000,135291.000,0.000
3,MAX_DMSO-for-GCA_3_BOTH.tif:cytoplasm:1,350.904,19.705,27.216,5.000,3.000,228.000,6914.706,9.000,133780.000,0.000
4,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 1:1,2.274,17.460,5.365,15.344,8.497,30.826,39.707,16.823,768.219,9.994
5,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 1 background:1,2.274,4.380,0.687,4.007,3.000,6.506,9.962,4.306,192.729,9.994
6,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 2:1,1.964,12.939,7.995,6.494,4.861,38.310,25.413,9.552,491.665,8.546
7,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 2 background:1,1.964,4.359,0.904,3.008,3.000,7.266,8.561,4.344,165.634,8.546
8,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 3:1,1.034,11.146,2.928,6.143,6.118,18.868,11.523,10.507,222.928,4.430
9,MAX_DMSO-for-GCA_3_BOTH.tif:dendrite 3 background:1,1.034,5.961,3.763,4.050,3.078,19.138,6.162,4.628,119.223,4.430
10,MAX_DMSO-for-GCA_3_BOTH.tif:AIS:1,6.719,10.900,2.969,8.695,6.019,19.583,73.243,10.205,1417.043,29.482
11,MAX_DMSO-for-GCA_3_BOTH.tif:AIS background:1,6.719,3.723,0.462,3.080,3.000,4.947,25.017,3.684,484.010,29.482
12,MAX_DMSO-for-GCA_3_BOTH.tif:axon:1,19.279,15.109,8.058,8.235,6.001,66.216,291.296,12.958,5635.750,84.814
13,MAX_DMSO-for-GCA_3_BOTH.tif:axon background:1,19.279,4.280,1.347,3.030,3.000,18.384,82.523,4.000,1596.594,84.814
14,MAX_DMSO-for-GCA_3_BOTH.tif:growth cone:1,193.620,7.918,6.156,5.000,3.000,91.000,1532.989,6.000,29659.000,0.000
15,MAX_DMSO-for-GCA_3_BOTH.tif:growth cone background:1,193.620,4.042,1.098,4.000,3.000,18.000,782.698,4.000,15143.000,0.000
