 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-H89_4_BOTH.tif:cell body:1,248.615,49.652,49.623,7.000,3.000,226.000,12344.130,24.000,238824.000,0.000
2,MAX_DMSO-for-H89_4_BOTH.tif:nucleus:1,52.928,115.769,30.485,90.000,40.000,225.000,6127.356,110.000,118547.000,0.000
3,MAX_DMSO-for-H89_4_BOTH.tif:cytoplasm:1,195.688,31.769,37.080,7.000,3.000,226.000,6216.774,14.000,120277.000,0.000
4,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 1:1,1.137,17.739,7.436,9.072,9.018,36.693,20.171,17.016,390.247,4.986
5,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 1 background:1,1.137,4.238,0.530,3.263,3.259,5.468,4.819,4.233,93.237,4.986
6,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 2:1,0.620,7.247,1.578,4.230,4.219,9.671,4.495,7.397,86.967,2.571
7,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 2 background:1,0.620,3.609,0.608,3.029,3.025,4.885,2.238,3.350,43.307,2.571
8,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 3:1,0.724,12.530,5.571,16.171,6.278,25.392,9.067,10.640,175.420,3.075
9,MAX_DMSO-for-H89_4_BOTH.tif:dendrite 3 background:1,0.724,4.224,0.611,3.998,3.280,5.430,3.056,4.079,59.131,3.075
10,MAX_DMSO-for-H89_4_BOTH.tif:AIS:1,5.944,28.483,11.131,11.959,10.136,59.249,169.304,26.774,3275.557,26.004
11,MAX_DMSO-for-H89_4_BOTH.tif:AIS background:1,5.944,4.383,1.735,4.024,3.019,17.711,26.053,4.000,504.044,26.004
12,MAX_DMSO-for-H89_4_BOTH.tif:axon:1,29.255,25.840,10.060,25.103,8.290,74.000,755.938,23.983,14625.254,128.586
13,MAX_DMSO-for-H89_4_BOTH.tif:axon background:1,29.255,4.310,1.891,4.024,3.000,22.411,126.098,3.969,2439.637,128.586
14,MAX_DMSO-for-H89_4_BOTH.tif:growth cone:1,87.506,12.981,9.876,5.000,3.000,95.000,1135.928,10.000,21977.000,0.000
15,MAX_DMSO-for-H89_4_BOTH.tif:growth cone background:1,87.403,4.033,1.363,3.000,3.000,26.000,352.506,4.000,6820.000,0.000
