 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_DMSO-for-H89_3_GC.tif:growth cone:1,89.574,10.718,6.125,7,3,67,960.037,9,18574
2,MAX_DMSO-for-H89_3_GC.tif:growth cone background:1,89.574,3.746,1.062,3,3,11,335.553,3,6492
