 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-H89_2_soma.tif:cell body:1,386.155,48.437,41.697,10.000,4.000,233.000,18704.026,34.000,361870.000,0.000
2,MAX_DMSO-for-H89_2_soma.tif:nucleus:1,73.086,96.243,36.116,90.000,22.000,233.000,7034.000,90.000,136088.000,0.000
3,MAX_DMSO-for-H89_2_soma.tif:cytoplasm:1,313.069,37.276,34.381,10.000,4.000,225.000,11670.026,25.000,225782.000,0.000
4,MAX_DMSO-for-H89_2_soma.tif:dendrite 1:1,4.290,21.813,7.931,10.577,9.380,50.234,93.576,21.230,1810.440,18.736
5,MAX_DMSO-for-H89_2_soma.tif:dendrite 1 background:1,4.290,4.128,1.146,3.755,3.008,11.514,17.708,3.910,342.594,18.736
6,MAX_DMSO-for-H89_2_soma.tif:dendrite 2:1,1.344,16.389,5.575,7.128,7.088,27.368,22.025,14.559,426.115,5.809
7,MAX_DMSO-for-H89_2_soma.tif:dendrite 2 background:1,1.344,5.166,1.930,3.059,3.044,10.815,6.943,4.585,134.328,5.809
8,MAX_DMSO-for-H89_2_soma.tif:dendrite 3:1,0.827,13.961,7.515,5.025,4.960,38.033,11.546,12.401,223.376,3.599
9,MAX_DMSO-for-H89_2_soma.tif:dendrite 3 background:1,0.827,4.622,0.432,4.021,4.019,5.500,3.823,4.672,73.958,3.599
10,MAX_DMSO-for-H89_2_soma.tif:AIS:1,8.063,20.814,6.562,18.516,8.289,47.075,167.825,20.596,3246.932,35.250
11,MAX_DMSO-for-H89_2_soma.tif:AIS background:1,8.063,3.904,0.637,4.006,3.000,6.503,31.477,3.811,608.989,35.250
