 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_DMSO-for-BFA_2_GC.tif:growth cone:1,143.173,16.675,11.287,9,3,161,2387.481,14,46191
2,MAX_DMSO-for-BFA_2_GC.tif:growth cone background:1,143.173,4.485,5.310,3,3,191,642.109,4,12423
