 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_H89_1_BOTH.tif:cell body:1,214.657,59.823,49.901,15.000,4.000,246.000,12841.308,39.000,248443.000,0.000
2,MAX_H89_1_BOTH.tif:nucleus:1,63.679,121.584,29.240,113.000,43.000,246.000,7742.320,115.000,149792.000,0.000
3,MAX_H89_1_BOTH.tif:cytoplasm:1,150.978,33.773,29.867,15.000,4.000,230.000,5098.988,23.000,98651.000,0.000
4,MAX_H89_1_BOTH.tif:dendrite 1:1,4.290,11.499,5.810,5.593,4.240,34.356,49.331,10.689,954.418,18.697
5,MAX_H89_1_BOTH.tif:dendrite 1 background:1,4.290,3.968,0.951,3.989,3.000,9.935,17.023,3.791,329.346,18.697
6,MAX_H89_1_BOTH.tif:dendrite 2:1,2.894,11.343,6.225,8.226,4.211,35.834,32.831,9.126,635.196,12.713
7,MAX_H89_1_BOTH.tif:dendrite 2 background:1,2.894,4.144,0.854,4.028,3.007,6.382,11.995,4.028,232.062,12.713
8,MAX_H89_1_BOTH.tif:dendrite 3:1,4.290,7.416,3.415,5.864,3.623,18.526,31.814,6.233,615.505,18.714
9,MAX_H89_1_BOTH.tif:dendrite 3 background:1,4.290,3.731,0.730,3.006,3.000,6.107,16.006,3.512,309.668,18.714
10,MAX_H89_1_BOTH.tif:AIS:1,4.497,32.522,9.836,14.137,14.050,58.162,146.244,31.531,2829.404,19.601
11,MAX_H89_1_BOTH.tif:AIS background:1,4.497,4.285,0.724,3.999,3.000,6.062,19.270,4.142,372.818,19.601
12,MAX_H89_1_BOTH.tif:axon:1,15.454,25.811,10.300,18.519,9.083,63.365,398.887,23.948,7717.344,67.915
13,MAX_H89_1_BOTH.tif:axon background:1,15.454,4.252,0.798,3.999,3.000,7.300,65.713,4.138,1271.354,67.915
14,MAX_H89_1_BOTH.tif:growth cone:1,25.120,18.364,11.493,5.000,4.000,92.000,461.308,17.000,8925.000,0.000
15,MAX_H89_1_BOTH.tif:growth cone background:1,25.120,3.947,1.131,3.000,3.000,13.000,99.136,4.000,1918.000,0.000
