 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_GCA_4_BOTH.tif:cell body:1,424.713,50.597,47.611,7.000,4.000,245.000,0.000,0.000,21489.187,29.000,415755.000,0,0.000
2,MAX_GCA_4_BOTH.tif:nucleus:1,58.820,129.834,27.325,111.000,70.000,214.000,0.000,0.000,7636.827,126.000,147751.000,0,0.000
3,MAX_GCA_4_BOTH.tif:cytoplasm:1,365.893,37.859,36.601,7.000,4.000,245.000,0.000,0.000,13852.361,23.000,268004.000,0,0.000
4,MAX_GCA_4_BOTH.tif:dendrite 1:1,1.344,13.011,7.188,6.315,6.271,28.989,0.000,0.000,17.486,9.966,338.295,0,5.881
5,MAX_GCA_4_BOTH.tif:dendrite 1 background:1,1.344,4.099,0.911,3.018,3.011,6.522,0.000,0.000,5.508,3.909,106.562,0,5.881
6,MAX_GCA_4_BOTH.tif:dendrite 2:1,0.000,4.000,0.000,4.000,4.000,4.000,2.463,53.616,0.207,4.000,4.000,1,0.000
7,MAX_GCA_4_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,4.736,55.890,0.155,3.000,3.000,1,0.000
8,MAX_GCA_4_BOTH.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,2.463,53.616,0.207,4.000,4.000,1,0.000
9,MAX_GCA_4_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,4.736,55.890,0.155,3.000,3.000,1,0.000
10,MAX_GCA_4_BOTH.tif:AIS:1,5.789,23.443,9.728,17.145,7.386,56.861,0.000,0.000,135.708,21.530,2625.570,0,25.284
11,MAX_GCA_4_BOTH.tif:AIS background:1,5.789,3.935,0.559,3.240,3.007,5.776,0.000,0.000,22.780,3.901,440.725,0,25.285
12,MAX_GCA_4_BOTH.tif:axon:1,23.001,26.099,10.524,18.986,5.710,62.832,0.000,0.000,600.297,24.277,11614.056,0,101.156
13,MAX_GCA_4_BOTH.tif:axon background:1,23.001,4.557,2.578,3.963,3.000,35.877,0.000,0.000,104.811,4.114,2027.801,0,101.156
14,MAX_GCA_4_BOTH.tif:growth cone:1,356.176,12.022,9.281,5.000,3.000,110.000,0.000,0.000,4281.866,9.000,82842.000,0,0.000
15,MAX_GCA_4_BOTH.tif:growth cone background:1,356.176,4.256,1.437,4.000,3.000,25.000,0.000,0.000,1515.880,4.000,29328.000,0,0.000
