 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BFA_1_BOTH.tif:cell body:1,250.062,64.274,57.564,7.000,3.000,246.000,16072.427,40.000,310956.000,0.000
2,MAX_BFA_1_BOTH.tif:nucleus:1,61.404,143.771,31.393,129.000,28.000,246.000,8828.164,140.000,170800.000,0.000
3,MAX_BFA_1_BOTH.tif:cytoplasm:1,188.658,38.399,36.670,7.000,3.000,244.000,7244.263,24.000,140156.000,0.000
4,MAX_BFA_1_BOTH.tif:dendrite 1:1,1.447,18.036,4.114,11.240,11.206,28.753,26.102,17.010,505.000,6.358
5,MAX_BFA_1_BOTH.tif:dendrite 1 background:1,1.447,4.284,0.783,3.973,3.000,6.690,6.200,4.165,119.951,6.358
6,MAX_BFA_1_BOTH.tif:dendrite 2:1,1.085,8.544,4.214,4.016,3.986,19.792,9.274,7.686,179.432,4.763
7,MAX_BFA_1_BOTH.tif:dendrite 2 background:1,1.085,3.744,0.541,3.004,3.000,4.816,4.064,3.932,78.629,4.763
8,MAX_BFA_1_BOTH.tif:dendrite 3:1,1.396,9.645,3.871,6.479,4.000,19.295,13.460,9.389,260.413,6.132
9,MAX_BFA_1_BOTH.tif:dendrite 3 background:1,1.396,4.545,1.749,3.617,3.003,11.995,6.343,4.009,122.715,6.132
10,MAX_BFA_1_BOTH.tif:AIS:1,5.272,61.827,19.221,57.403,27.181,110.823,325.957,60.551,6306.344,23.052
11,MAX_BFA_1_BOTH.tif:AIS background:1,5.272,4.094,0.736,3.006,3.000,6.046,21.585,4.027,417.605,23.052
12,MAX_BFA_1_BOTH.tif:axon:1,15.816,40.369,22.734,32.728,7.651,119.298,638.486,34.830,12352.896,69.476
13,MAX_BFA_1_BOTH.tif:axon background:1,15.816,4.167,0.920,3.017,3.000,11.556,65.905,4.069,1275.081,69.476
14,MAX_BFA_1_BOTH.tif:growth cone:1,77.324,7.465,4.086,5.000,3.000,45.000,577.242,6.000,11168.000,0.000
15,MAX_BFA_1_BOTH.tif:growth cone background:1,77.324,3.709,0.860,3.000,3.000,8.000,286.812,4.000,5549.000,0.000
