 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BFA_3_BOTH.tif:cell body:1,574.968,40.237,45.535,5.000,3.000,241.000,23135.113,19.000,447599.000,0.000
2,MAX_BFA_3_BOTH.tif:nucleus:1,73.189,125.138,36.586,106.000,26.000,241.000,9158.703,119.000,177195.000,0.000
3,MAX_BFA_3_BOTH.tif:cytoplasm:1,501.779,27.854,31.240,5.000,3.000,214.000,13976.410,15.000,270404.000,0.000
4,MAX_BFA_3_BOTH.tif:dendrite 1:1,3.515,12.080,5.426,6.158,5.492,25.573,42.458,10.562,821.437,15.336
5,MAX_BFA_3_BOTH.tif:dendrite 1 background:1,3.515,4.378,1.289,3.667,3.004,9.926,15.388,4.044,297.709,15.336
6,MAX_BFA_3_BOTH.tif:dendrite 2:1,3.670,11.221,4.410,11.703,5.558,28.866,41.179,10.941,796.707,16.039
7,MAX_BFA_3_BOTH.tif:dendrite 2 background:1,3.670,4.550,1.295,4.003,3.000,9.668,16.697,4.223,323.049,16.039
8,MAX_BFA_3_BOTH.tif:dendrite 3:1,2.326,13.934,6.548,11.782,6.300,35.847,32.409,11.755,627.026,10.229
9,MAX_BFA_3_BOTH.tif:dendrite 3 background:1,2.326,4.082,0.674,3.005,3.000,5.789,9.495,3.923,183.695,10.229
10,MAX_BFA_3_BOTH.tif:AIS:1,6.461,28.729,10.556,27.052,8.124,64.141,185.614,27.464,3591.101,28.388
11,MAX_BFA_3_BOTH.tif:AIS background:1,6.461,4.207,0.772,4.912,3.009,7.498,27.183,4.015,525.922,28.388
12,MAX_BFA_3_BOTH.tif:axon:1,26.050,28.965,11.675,20.874,7.147,71.624,754.560,27.587,14598.604,114.531
13,MAX_BFA_3_BOTH.tif:axon background:1,26.050,5.592,4.254,4.009,3.000,42.723,145.674,4.457,2818.385,114.531
14,MAX_BFA_3_BOTH.tif:growth cone:1,132.836,12.226,8.392,7.000,3.000,81.000,1624.010,10.000,31420.000,0.000
15,MAX_BFA_3_BOTH.tif:growth cone background:1,132.836,4.372,2.547,4.000,3.000,77.000,580.808,4.000,11237.000,0.000
