 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_clof_4_BOTH.tif:cell body:1,170.309,47.974,42.188,7.000,4.000,255.000,8170.393,29.000,158074.000,0.000
2,MAX_clof_4_BOTH.tif:nucleus:1,49.878,96.731,21.424,90.000,41.000,180.000,4824.736,94.000,93345.000,0.000
3,MAX_clof_4_BOTH.tif:cytoplasm:1,120.431,27.781,30.567,7.000,4.000,255.000,3345.657,17.000,64729.000,0.000
4,MAX_clof_4_BOTH.tif:dendrite 1:1,1.706,8.645,2.969,8.229,4.888,16.368,14.745,8.220,285.282,7.428
5,MAX_clof_4_BOTH.tif:dendrite 1 background:1,1.706,4.008,0.697,3.005,3.000,5.618,6.837,3.998,132.275,7.428
6,MAX_clof_4_BOTH.tif:dendrite 2:1,1.912,8.349,2.508,5.675,5.047,16.138,15.966,7.902,308.896,8.234
7,MAX_clof_4_BOTH.tif:dendrite 2 background:1,1.912,4.186,0.713,3.612,3.070,6.116,8.006,4.075,154.893,8.234
8,MAX_clof_4_BOTH.tif:dendrite 3:1,0.827,9.065,3.303,5.327,5.308,14.884,7.497,8.381,145.042,3.478
9,MAX_clof_4_BOTH.tif:dendrite 3 background:1,0.827,4.187,0.638,3.999,3.000,5.678,3.463,4.040,66.996,3.478
10,MAX_clof_4_BOTH.tif:AIS:1,5.014,11.679,3.964,7.042,5.139,22.228,58.557,11.093,1132.904,21.978
11,MAX_clof_4_BOTH.tif:AIS background:1,5.014,4.096,0.683,3.993,3.018,6.280,20.537,3.994,397.327,21.978
12,MAX_clof_4_BOTH.tif:axon:1,30.082,9.940,5.725,8.385,3.773,67.593,299.025,8.625,5785.296,132.190
13,MAX_clof_4_BOTH.tif:axon background:1,30.082,4.409,2.931,4.045,3.000,51.630,132.626,4.014,2565.929,132.190
14,MAX_clof_4_BOTH.tif:growth cone:1,28.169,6.101,2.443,5.000,3.000,16.000,171.860,5.000,3325.000,0.000
15,MAX_clof_4_BOTH.tif:growth cone background:1,28.169,4.088,1.124,3.000,3.000,10.000,115.159,4.000,2228.000,0.000
