 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_DMSO-for-clof_4_GC.tif:growth cone:1,147.153,12.659,6.731,7,3,62,1862.753,11,36039.000
2,MAX_DMSO-for-clof_4_GC.tif:growth cone background:1,147.153,4.440,2.253,3,3,40,653.429,4,12642.000
