 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_8fa1090d-bdb5-44eb-aebe-cf587369106a.tif:growth cone:1,6.306,135.467,51.489,88.559,55,297,854.233,132.000,16527
2,SUM_8fa1090d-bdb5-44eb-aebe-cf587369106a.tif:growth cone background:1,6.306,37.557,35.387,8.285,3,249,236.830,28.500,4582
