 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_0047dd38-604d-49b9-9106-38b9c6d43624.tif:growth cone:1,26.257,52.102,53.949,51.672,4,908,1368.055,47.000,26468
2,SUM_0047dd38-604d-49b9-9106-38b9c6d43624.tif:growth cone background:1,26.257,18.490,16.110,1.025,0,105,485.497,15.500,9393
