 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3397ba9a-67d6-4d41-951f-6a27538cfc38.tif:growth cone:1,6.874,11.820,7.432,8.945,1,37,81.252,9,1572
2,SUM_3397ba9a-67d6-4d41-951f-6a27538cfc38.tif:growth cone background:1,6.874,3.444,3.579,0.031,0,16,23.673,2,458
