 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_c52456f7-3473-485a-abdc-b744aa7fe478.tif:growth cone:1,6.616,87.539,29.862,83.004,27,189,579.154,83,11205
2,SUM_c52456f7-3473-485a-abdc-b744aa7fe478.tif:growth cone background:1,6.616,76.109,33.814,57.662,33,240,503.536,69,9742
