 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_334b3e89-df2d-49bc-93cb-76c06681156f.tif:growth cone:1,8.890,65.413,25.579,47.221,15,156,581.532,64,11251.000
2,SUM_334b3e89-df2d-49bc-93cb-76c06681156f.tif:growth cone background:1,8.890,33.221,19.718,26.080,4,99,295.340,29,5714.000
