 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:cell body:3,262.622,811.462,468.064,714.465,57.000,2411.000,213108.048,724.000,4123038.000,0.000
2,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:nucleus:3,97.017,936.197,430.571,660.529,272.000,2411.000,90826.816,839.000,1757242.000,0.000
3,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:cytoplasm:3,165.606,738.388,473.738,266.664,57.000,2341.000,122281.232,625.000,2365796.000,0.000
4,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 1:3,7.495,437.336,127.642,362.976,228.852,761.192,3277.674,378.558,63413.724,32.965
5,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 1 background:3,7.495,2.763,10.020,0.147,0.000,75.257,20.706,0.073,400.599,32.965
6,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 2:3,7.805,917.834,252.545,980.589,434.628,1473.781,7163.473,931.154,138592.950,34.288
7,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 2 background:3,7.805,8.270,11.696,0.936,0.011,52.649,64.547,3.188,1248.792,34.288
8,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 3:3,6.926,312.487,109.064,198.140,135.008,682.862,2164.309,320.487,41873.250,30.450
9,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:dendrite 3 background:3,6.926,5.367,17.907,0.273,0.000,140.000,37.169,0.494,719.124,30.450
10,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:AIS:3,6.668,168.606,50.935,144.561,82.877,331.556,1124.204,159.642,21750.171,29.266
11,SUM_5a9dd5e5-00e6-4abf-a822-2daa2be74036.tif:AIS background:3,6.668,2.723,7.624,0.108,0.000,55.513,18.153,0.005,351.203,29.266
