 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:cell body:3,237.554,1083.613,825.534,118.527,13.000,3615.000,257416.643,883.000,4980284.000,0.000
2,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:nucleus:3,66.987,1931.779,666.166,1880.021,288.000,3615.000,129403.204,1959.500,2503586.000,0.000
3,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:cytoplasm:3,170.568,750.515,617.605,92.863,13.000,2739.000,128013.440,566.000,2476698.000,0.000
4,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 1:3,6.771,149.981,35.974,146.286,75.284,231.305,1015.526,145.964,19647.561,29.566
5,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 1 background:3,6.771,5.106,12.953,0.145,0.000,74.152,34.575,0.243,668.934,29.566
6,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 2:3,6.202,99.765,29.376,111.219,41.001,191.426,618.786,105.672,11971.762,27.250
7,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 2 background:3,6.202,3.336,10.350,0.143,0.000,73.123,20.690,0.272,400.283,27.250
8,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 3:3,7.081,78.269,26.818,78.860,35.620,148.000,554.231,74.320,10722.796,31.008
9,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:dendrite 3 background:3,7.081,4.465,6.695,0.052,0.000,26.746,31.616,0.690,611.672,31.008
10,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:AIS:3,7.753,106.513,32.294,94.070,42.647,234.826,825.801,104.597,15976.913,34.084
11,SUM_b91f0b8d-2ec5-4946-8579-b6204c43be8b.tif:AIS background:3,7.753,9.977,17.351,0.156,0.000,79.633,77.350,1.536,1496.503,34.084
