 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_b8d40672-3376-49d4-9703-0d8ef2ecab06.tif:growth cone:1,6.461,276.440,101.396,271.016,55,687,1786.049,268,34555
2,SUM_b8d40672-3376-49d4-9703-0d8ef2ecab06.tif:growth cone background:1,6.461,145.648,76.654,46.426,36,350,941.016,127,18206
