 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_00d12f24-bd71-4c8e-8a94-ae48b36530dd.tif:growth cone:1,3.825,2.608,3.051,0.021,0,11,9.976,1,193.000
2,SUM_00d12f24-bd71-4c8e-8a94-ae48b36530dd.tif:growth cone background:1,3.825,0.095,0.411,0.006,0,3,0.362,0,7.000
