 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:cell body:1,250.734,67.847,38.767,40.924,2.000,221.000,17011.479,56.000,329124.000,0.000
2,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:nucleus:1,67.193,94.191,32.611,85.703,25.000,193.000,6328.987,93.000,122448.000,0.000
3,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:cytoplasm:1,183.541,58.202,36.289,35.791,2.000,221.000,10682.492,47.000,206676.000,0.000
4,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 1:1,9.459,16.370,10.985,8.732,3.654,67.065,154.838,13.799,2995.683,41.555
5,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 1 background:1,9.459,8.956,12.473,2.226,0.000,75.991,84.708,4.715,1638.864,41.555
6,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 2:1,7.081,20.941,5.678,18.934,6.889,34.299,148.288,20.420,2868.956,31.046
7,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 2 background:1,7.081,9.057,4.894,0.052,0.000,26.836,64.137,8.787,1240.867,31.046
8,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 3:1,8.218,28.977,8.623,31.622,8.329,59.958,238.143,28.710,4607.388,36.040
9,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:dendrite 3 background:1,8.218,11.373,8.278,5.102,0.000,41.460,93.462,9.061,1808.231,36.040
10,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:AIS:1,9.924,40.951,34.378,32.226,1.493,135.982,406.391,29.157,7862.516,43.669
11,SUM_54cb0667-58db-4456-8a67-5e34fb89290d.tif:AIS background:1,9.924,51.976,57.530,12.981,0.833,189.318,515.810,18.226,9979.465,43.669
