 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:cell body:1,381.038,285.211,119.725,229.812,25.000,953.000,108675.988,263.000,2102573.000,0.000
2,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:nucleus:1,91.745,335.452,107.100,344.527,131.000,953.000,30775.920,334.000,595427.000,0.000
3,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:cytoplasm:1,289.293,269.277,119.122,209.570,25.000,781.000,77900.068,244.000,1507146.000,0.000
4,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 1:1,7.288,159.331,60.415,140.441,81.869,481.726,1161.188,144.194,22465.695,31.898
5,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 1 background:1,7.288,81.151,55.448,37.511,18.099,415.653,591.419,71.312,11442.283,31.898
6,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 2:1,5.892,358.142,113.038,265.464,189.891,679.680,2110.290,318.979,40828.151,25.714
7,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 2 background:1,5.892,320.305,150.445,310.267,62.701,652.253,1887.342,274.077,36514.721,25.714
8,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 3:1,6.099,198.585,54.307,150.641,109.368,407.000,1211.184,185.972,23432.976,26.789
9,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:dendrite 3 background:1,6.099,134.608,56.964,119.422,45.828,373.483,820.987,128.000,15883.784,26.789
10,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:AIS:1,7.236,137.257,67.194,96.981,39.120,598.080,993.221,125.332,19216.022,31.793
11,SUM_57611b7a-71a9-4fcd-9f56-a129a27868dc.tif:AIS background:1,7.236,106.556,55.897,108.143,22.435,397.500,771.061,94.385,14917.855,31.793
