 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:cell body:1,275.337,83.565,36.403,76.252,4.000,213.000,23008.686,81.000,445153.000,0.000
2,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:nucleus:1,118.932,105.542,30.829,76.043,39.000,213.000,12552.274,104.000,242851.000,0.000
3,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:cytoplasm:1,156.405,66.855,31.046,51.812,4.000,164.000,10456.412,63.000,202302.000,0.000
4,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 1:1,6.151,21.960,7.888,23.062,6.716,42.634,135.070,22.235,2613.232,27.028
5,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 1 background:1,6.151,17.623,8.125,16.262,0.194,36.758,108.396,17.922,2097.163,27.028
6,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 2:1,6.771,14.327,4.454,12.985,4.191,25.133,97.011,14.336,1876.897,29.660
7,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 2 background:1,6.771,4.595,5.237,0.037,0.000,19.198,31.114,2.048,601.976,29.660
8,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 3:1,4.600,19.309,4.885,22.567,7.309,34.913,88.827,19.138,1718.542,20.135
9,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:dendrite 3 background:1,4.600,6.071,4.081,1.061,0.000,16.456,27.927,5.381,540.306,20.135
10,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:AIS:1,8.528,20.110,10.522,19.967,3.938,46.460,171.504,20.140,3318.112,37.368
11,SUM_691fb73a-4e43-4036-9a97-15fe4610eb24.tif:AIS background:1,8.528,4.835,5.750,0.054,0.000,27.651,41.231,2.742,797.695,37.368
