 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:cell body:1,166.381,224.205,102.802,178.006,18.000,1055.000,37303.385,201.000,721715.000,0.000
2,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:nucleus:1,79.391,216.298,90.349,179.082,65.000,1055.000,17172.226,194.500,332234.000,0.000
3,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:cytoplasm:1,86.989,231.421,112.519,161.438,18.000,882.000,20131.160,209.000,389481.000,0.000
4,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 1:1,7.908,138.539,72.026,82.151,56.778,504.744,1095.586,118.870,21196.482,34.748
5,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 1 background:1,7.908,94.804,78.671,38.321,16.240,321.797,749.721,61.020,14504.974,34.748
6,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 2:1,4.859,39.835,14.380,28.612,12.017,76.877,193.542,37.426,3744.484,21.172
7,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 2 background:1,4.859,39.005,32.196,22.106,9.489,232.241,189.510,30.636,3666.481,21.172
8,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 3:1,5.324,129.048,173.985,84.771,33.227,1180.640,687.024,91.160,13291.965,23.398
9,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:dendrite 3 background:1,5.324,58.451,65.264,9.540,5.497,235.491,311.182,24.960,6020.487,23.398
10,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:AIS:1,7.340,87.059,75.797,34.096,14.064,502.461,638.976,75.037,12362.371,32.159
11,SUM_0de85721-32ae-4702-9dc5-00a13e779012.tif:AIS background:1,7.340,94.028,74.604,41.923,12.763,395.571,690.126,68.883,13351.995,32.159
