 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_10574e2e-c72c-42ac-9e0e-4a8114646be8.tif:growth cone:1,3.773,25.205,16.174,20.141,2,74,95.104,22,1840
2,SUM_10574e2e-c72c-42ac-9e0e-4a8114646be8.tif:growth cone background:1,3.773,0.658,1.283,0.012,0,6,2.481,0,48
