 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:cell body:1,241.121,277.277,147.358,149.488,43.000,1441.000,66857.059,239.000,1293495.000,0.000
2,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:nucleus:1,104.356,259.125,113.298,156.094,87.000,1159.000,27041.317,231.000,523173.000,0.000
3,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:cytoplasm:1,136.764,291.127,167.489,165.871,43.000,1441.000,39815.742,246.000,770322.000,0.000
4,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 1:1,7.081,128.924,68.248,96.364,70.748,522.993,912.926,110.384,17662.543,30.986
5,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 1 background:1,7.081,87.547,59.014,66.767,13.396,421.249,619.930,75.305,11993.891,30.986
6,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 2:1,5.789,156.122,98.708,116.885,63.000,704.608,903.784,126.029,17485.664,25.421
7,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 2 background:1,5.789,103.513,60.829,86.452,28.000,307.698,599.234,86.770,11593.481,25.421
8,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 3:1,5.479,106.133,27.564,81.641,52.666,193.950,581.486,102.790,11250.115,23.954
9,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:dendrite 3 background:1,5.479,105.120,40.936,88.633,28.462,206.539,575.937,101.953,11142.744,23.954
10,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:AIS:1,5.427,99.216,41.964,66.645,33.582,247.861,538.458,98.295,10417.634,23.764
11,SUM_e3f4f525-b50d-4b98-b016-7f6f033ee964.tif:AIS background:1,5.427,98.022,35.480,62.268,41.086,198.262,531.981,92.441,10292.330,23.764
