 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_adc12e2b-616c-436d-8a1c-6e932366aa5f.tif:growth cone:1,4.859,55.968,38.423,46.631,13,270,271.926,46.000,5261
2,SUM_adc12e2b-616c-436d-8a1c-6e932366aa5f.tif:growth cone background:1,4.859,41.617,29.257,13.312,3,163,202.200,38.500,3912
