 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:cell body:3,129.735,227.313,90.659,189.197,16.000,517.000,29490.357,221.000,570555.000,0.000
2,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:nucleus:3,48.017,291.258,72.443,231.305,129.000,517.000,13985.455,281.000,270579.000,0.000
3,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:cytoplasm:3,81.717,189.738,78.436,168.166,16.000,477.000,15504.902,185.000,299976.000,0.000
4,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 1:3,6.616,80.635,17.637,81.565,52.151,134.447,533.480,78.213,10321.337,28.937
5,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 1 background:3,6.616,3.241,8.934,0.115,0.000,58.873,21.441,0.668,414.820,28.937
6,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 2:3,6.254,174.192,36.610,148.402,101.367,258.765,1089.424,168.050,21077.275,27.428
7,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 2 background:3,6.254,1.119,2.313,0.032,0.000,16.359,6.996,0.448,135.357,27.428
8,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 3:3,5.375,164.284,33.709,162.530,96.056,232.742,883.103,162.295,17085.540,23.559
9,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:dendrite 3 background:3,5.375,26.732,40.333,2.193,0.005,160.036,143.694,11.389,2780.079,23.559
10,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:AIS:3,8.425,63.925,49.273,25.651,10.436,233.000,538.568,41.049,10419.759,36.950
11,SUM_048a4419-5237-4778-add2-0333865f52d2.tif:AIS background:3,8.425,12.874,29.074,0.360,0.000,184.462,108.459,2.970,2098.381,36.950
