 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:cell body:3,215.897,47.652,24.278,40.996,4.000,158.000,10287.860,44.000,199041.000,0.000
2,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:nucleus:3,87.196,49.089,22.496,32.775,13.000,138.000,4280.367,43.000,82813.000,0.000
3,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:cytoplasm:3,128.701,46.678,25.372,40.996,4.000,158.000,6007.493,44.000,116228.000,0.000
4,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 1:3,7.650,15.545,4.843,16.313,6.328,28.849,118.914,15.470,2300.644,33.595
5,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 1 background:3,7.650,0.172,0.400,0.005,0.000,2.475,1.315,0.000,25.440,33.595
6,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 2:3,7.029,12.299,5.476,11.421,1.456,28.452,86.455,11.268,1672.657,30.929
7,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 2 background:3,7.029,0.168,0.533,0.008,0.000,4.223,1.183,0.000,22.888,30.929
8,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 3:3,6.926,14.054,6.408,9.232,4.400,31.000,97.338,12.231,1883.207,30.297
9,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:dendrite 3 background:3,6.926,0.268,0.860,0.013,0.000,6.720,1.859,0.000,35.963,30.297
10,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:AIS:3,7.133,10.010,3.349,7.642,3.566,29.330,71.400,9.643,1381.390,31.269
11,SUM_1e38b8ee-e175-4131-bc6d-3184ae5d8795.tif:AIS background:3,7.133,0.409,1.172,0.013,0.000,6.578,2.916,0.000,56.418,31.269
