 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_e01fe082-3159-4228-a0a2-c061c233b2cc.tif:growth cone:1,5.117,73.566,25.845,66.035,34,152,376.437,69,7283
2,SUM_e01fe082-3159-4228-a0a2-c061c233b2cc.tif:growth cone background:1,5.117,60.414,30.786,37.133,20,192,309.141,52,5981
