 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_5bb4cceb-9050-442c-8163-f83e5920955c.tif:growth cone:1,6.616,47.672,28.900,35.859,16,264,315.395,41,6102
2,SUM_5bb4cceb-9050-442c-8163-f83e5920955c.tif:growth cone background:1,6.616,17.758,11.393,9.057,1,56,117.485,16,2273
