 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_fe7c226a-e61e-4260-ae52-6c7aca5b1f54.tif:growth cone:1,18.039,7.656,7.306,1.029,0,31,138.108,6,2672
2,SUM_fe7c226a-e61e-4260-ae52-6c7aca5b1f54.tif:growth cone background:1,18.039,1.123,2.340,0.027,0,14,20.261,0,392
