 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_31d36003-f82d-4e21-881e-c93609a3c303.tif:growth cone:1,5.686,98.573,53.769,87.809,24,294,560.444,88.000,10843.000
2,SUM_31d36003-f82d-4e21-881e-c93609a3c303.tif:growth cone background:1,5.686,35.918,30.723,11.828,2,138,204.216,22.500,3951.000
