 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_75c7f30d-6f3c-487a-aedc-088a3d029227.tif:growth cone:1,14.524,18.758,14.219,11.127,1,86,272.443,14,5271
2,SUM_75c7f30d-6f3c-487a-aedc-088a3d029227.tif:growth cone background:1,14.524,4.488,4.671,0.043,0,22,65.177,3,1261
