 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_a057d0e9-4810-45e2-9fbc-335f507d3312.tif:growth cone:1,6.306,62.221,35.196,27.654,22,215,392.357,53.500,7591
2,SUM_a057d0e9-4810-45e2-9fbc-335f507d3312.tif:growth cone background:1,6.306,34.172,13.894,31.863,8,90,215.484,33.000,4169
