 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_17b15be6-e730-421a-baa6-b2c6a10f3fd5.tif:growth cone:1,4.859,62.128,29.992,35.832,14,176,301.853,55,5840
2,SUM_17b15be6-e730-421a-baa6-b2c6a10f3fd5.tif:growth cone background:1,4.859,33.840,19.230,25.047,7,95,164.417,28,3181
