 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_51d9c8b0-fbf5-4848-b318-4b15963c7f7f.tif:growth cone:1,5.324,6.233,4.747,3.006,0,19,33.183,5,642.000
2,SUM_51d9c8b0-fbf5-4848-b318-4b15963c7f7f.tif:growth cone background:1,5.324,2.417,2.135,1.010,0,11,12.870,2,249.000
