 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_60ef7fb8-fe03-11ec-8000-25f6f6447824.tif:growth cone:1,3.618,113.471,38.822,135.207,42,256,410.551,109.500,7943
2,SUM_60ef7fb8-fe03-11ec-8000-25f6f6447824.tif:growth cone background:1,3.618,63.957,30.194,43.209,21,158,231.403,55.000,4477
