 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_7b4d23d7-7457-4f7d-85ff-706401b749ec.tif:growth cone:1,8.373,46.747,26.372,34.717,9,180,391.427,40.000,7573
2,SUM_7b4d23d7-7457-4f7d-85ff-706401b749ec.tif:growth cone background:1,8.373,28.944,29.777,12.229,3,178,242.361,18.500,4689
