 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:cell body:3,254.456,1071.064,734.755,406.676,60.000,3174.000,272538.337,894.000,5272846.000,0.000
2,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:nucleus:3,86.628,1868.371,506.678,1444.812,838.000,3174.000,161852.598,1772.000,3131390.000,0.000
3,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:cytoplasm:3,167.828,659.518,434.150,397.326,60.000,2303.000,110685.739,509.000,2141456.000,0.000
4,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 1:3,8.425,133.159,62.384,60.424,48.661,289.558,1121.866,131.094,21704.934,37.008
5,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 1 background:3,8.425,7.930,7.024,1.818,0.000,49.000,66.807,5.935,1292.527,37.008
6,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 2:3,7.701,70.733,26.482,51.722,26.600,129.500,544.739,64.597,10539.158,33.708
7,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 2 background:3,7.701,7.769,12.548,0.114,0.000,58.311,59.831,4.093,1157.563,33.708
8,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 3:3,6.513,71.663,21.038,74.310,38.367,147.259,466.713,68.184,9029.581,28.463
9,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:dendrite 3 background:3,6.513,10.354,13.376,3.526,0.000,85.977,67.434,6.128,1304.651,28.443
10,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:AIS:3,9.304,91.636,37.990,75.693,45.658,325.256,852.553,83.959,16494.492,40.825
11,SUM_88bc8238-5dea-4f80-ba02-2529ced82b1e.tif:AIS background:3,9.304,21.719,45.935,4.146,0.468,269.526,202.071,6.787,3909.496,40.825
