 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_2bee1ded-683a-4dda-9e04-d0b855475794.tif:growth cone:1,10.182,8.188,7.795,0.070,0,36,83.371,6,1613.000
2,SUM_2bee1ded-683a-4dda-9e04-d0b855475794.tif:growth cone background:1,10.182,0.299,0.712,0.010,0,5,3.050,0,59.000
