 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_7a2b98be-ddc8-4e43-af6f-6106f2fccb02.tif:growth cone:1,16.592,16.293,10.502,8.031,1,49,270.324,13,5230.000
2,SUM_7a2b98be-ddc8-4e43-af6f-6106f2fccb02.tif:growth cone background:1,16.592,11.773,10.829,4.922,0,56,195.326,8,3779.000
