 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:cell body:3,153.873,58.228,30.842,41.811,2.000,189.000,8959.759,54.000,173346.000,0.000
2,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:nucleus:3,60.991,59.947,29.613,50.775,8.000,189.000,3656.193,54.000,70737.000,0.000
3,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:cytoplasm:3,92.882,57.100,31.581,47.715,2.000,168.000,5303.566,54.000,102609.000,0.000
4,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 1:3,8.270,38.939,11.727,21.033,18.751,62.017,322.026,38.727,6230.298,36.212
5,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 1 background:3,8.270,1.247,3.343,0.039,0.000,19.881,10.317,0.000,199.600,36.212
6,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 2:3,6.099,27.104,11.371,24.241,13.152,70.498,165.311,24.547,3198.300,26.795
7,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 2 background:3,6.099,0.207,0.350,0.002,0.000,1.203,1.260,0.000,24.382,26.795
8,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 3:3,4.445,11.279,5.678,10.723,2.024,26.907,50.136,10.699,969.992,19.481
9,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:dendrite 3 background:3,4.445,0.405,0.863,0.008,0.000,4.297,1.798,0.000,34.788,19.481
10,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:AIS:3,5.634,14.565,4.721,13.994,5.986,28.639,82.057,14.001,1587.574,24.763
11,SUM_ff7e9b6a-4120-4b1c-a11c-0c89f884e47e.tif:AIS background:3,5.634,0.140,0.330,0.003,0.000,1.679,0.791,0.000,15.306,24.763
