 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_dfae64e7-869f-4481-a79b-9d49393053a0.tif:growth cone:1,5.014,32.959,18.221,17.020,7,121,165.244,30,3197
2,SUM_dfae64e7-869f-4481-a79b-9d49393053a0.tif:growth cone background:1,5.014,13.196,13.610,8.068,0,81,66.160,9,1280
