 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_aff940ba-315d-4f6e-afeb-d0e366882e1b.tif:growth cone:1,7.960,112.552,24.930,118.027,59,197,895.893,109.000,17333
2,SUM_aff940ba-315d-4f6e-afeb-d0e366882e1b.tif:growth cone background:1,7.960,109.149,59.196,96.426,48,554,868.809,96.500,16809
