ROI,X,Y
1,6,22
1,42,18
1,48,14
1,112,2
1,124,1
2,418,14
2,418,24
2,409,25
2,348,31
2,348,36
2,347,40
2,380,44
2,375,48
2,400,53
2,415,59
2,411,61
2,411,90
2,408,91
2,408,100
2,412,104
2,412,109
2,413,117
2,408,122
2,410,126
2,409,131
2,410,162
2,422,176
3,286,4
3,288,176
4,277,1
4,278,180
5,133,178
5,149,174
5,270,159
5,347,149
5,360,143
5,422,133
6,4,160
6,133,179
7,234,180
7,424,157
8,426,142
8,358,148
9,427,112
9,214,125
9,62,134
10,15,170
10,171,152
11,7,86
11,116,98
12,18,86
12,270,98
13,44,61
13,87,58
13,122,48
13,160,47
14,17,50
14,88,39
14,105,27
14,128,24
14,142,16
15,342,3
15,422,11
