 ,Area,Mean,Min,Max,Length,file
1,0.194,35.574,14.724,65.826,1.624,70b43051-f545-4f22-8afb-2451644c7691.tif
2,0.246,71.491,17.925,178.420,2.087,70b43051-f545-4f22-8afb-2451644c7691.tif
3,0.207,83.517,35.522,149.677,1.763,70b43051-f545-4f22-8afb-2451644c7691.tif
4,0.052,72.265,45.774,98.779,0.421,70b43051-f545-4f22-8afb-2451644c7691.tif
5,0.375,81.224,20.371,181.334,3.234,70b43051-f545-4f22-8afb-2451644c7691.tif
6,0.039,70.252,54.537,93.701,0.302,70b43051-f545-4f22-8afb-2451644c7691.tif
7,0.090,103.916,83.693,123.120,0.776,70b43051-f545-4f22-8afb-2451644c7691.tif
8,0.065,94.639,60.841,158.189,0.532,70b43051-f545-4f22-8afb-2451644c7691.tif
9,0.116,79.912,54.549,138.968,1.024,70b43051-f545-4f22-8afb-2451644c7691.tif
10,0.168,48.808,18.790,97.185,1.400,70b43051-f545-4f22-8afb-2451644c7691.tif
11,0.168,45.709,32.156,80.389,1.477,70b43051-f545-4f22-8afb-2451644c7691.tif
12,0.052,178.824,112.006,221.017,0.419,70b43051-f545-4f22-8afb-2451644c7691.tif
13,0.039,123.474,85.517,164.864,0.301,70b43051-f545-4f22-8afb-2451644c7691.tif
14,0.155,76.784,14.356,158.431,1.266,70b43051-f545-4f22-8afb-2451644c7691.tif
15,0.052,69.257,21.032,123.993,0.430,70b43051-f545-4f22-8afb-2451644c7691.tif
16,0.258,60.605,23.069,111.497,2.234,70b43051-f545-4f22-8afb-2451644c7691.tif
17,0.078,59.704,27.216,78.143,0.649,70b43051-f545-4f22-8afb-2451644c7691.tif
18,0.297,69.017,5.547,163.649,2.564,70b43051-f545-4f22-8afb-2451644c7691.tif
19,0.181,40.455,10.794,60.228,1.497,70b43051-f545-4f22-8afb-2451644c7691.tif
20,0.220,44.930,18.671,103.510,1.851,70b43051-f545-4f22-8afb-2451644c7691.tif
21,0.220,60.056,16.472,104.078,1.862,70b43051-f545-4f22-8afb-2451644c7691.tif
