 ,Area,Mean,Min,Max,Length,file
1,0.297,88.546,31.262,191.532,2.564,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
2,0.607,67.267,24.746,169.321,5.303,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
3,0.039,58.914,44.349,75.418,0.301,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
4,0.336,123.961,63.855,240.619,2.917,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
5,0.258,117.569,57.257,177.928,2.227,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
6,0.026,116.952,97.816,136.089,0.189,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
7,0.103,65.370,51.006,84.030,0.864,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
8,0.052,47.348,33.687,74.871,0.364,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
9,0.220,92.957,50.002,153.269,1.902,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
10,0.491,80.123,37.158,140.697,4.318,e1c6c80b-9945-4b86-88cd-06e344dd9198.tif
