 ,Area,Mean,Min,Max,Length,file
1,0.271,42.128,24.388,77.663,2.353,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
2,0.297,65.494,20.527,110.971,2.538,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
3,0.039,51.923,46.377,56.301,0.335,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
4,0.039,67.618,58.293,74.208,0.299,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
5,0.116,94.216,45.750,122.434,0.970,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
6,0.129,80.377,29.568,120.029,1.098,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
7,0.078,90.433,60.272,113.586,0.640,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
8,0.207,40.507,33.138,47.615,1.808,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
9,0.039,39.102,28.794,50.074,0.331,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
10,0.065,100.317,78.134,113.753,0.517,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
11,0.181,47.878,24.210,68.055,1.512,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
12,0.258,30.942,7.523,86.871,2.187,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
13,0.246,44.919,23.850,85.159,2.076,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
14,0.426,35.619,17.503,59.448,3.699,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
15,0.233,59.045,41.168,79.185,2.044,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
16,0.090,85.814,64.853,96.545,0.767,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
17,0.155,78.909,56.457,125.340,1.320,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
18,0.155,43.424,24.346,72.841,1.266,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
19,0.233,43.558,24.600,84.943,2.002,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
20,0.039,70.782,41.979,92.887,0.329,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
21,0.090,62.475,46.642,69.357,0.749,376bbf0f-f774-462f-bb0c-c124ecd6fe64.tif
