 ,Area,Mean,Min,Max,Length,file
1,0.246,17.216,11.498,26.882,2.131,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
2,0.323,17.897,7.745,28.307,2.821,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
3,0.207,13.923,9.937,17.280,1.804,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
4,0.258,17.168,8.278,34.323,2.226,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
5,0.271,12.096,9.082,16.326,2.305,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
6,0.271,15.344,9.964,29.217,2.319,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
7,0.465,12.580,6.819,28.519,4.009,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
8,0.517,10.371,2.833,30.445,4.443,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
9,0.233,16.814,8.076,30.028,1.960,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
10,0.129,14.504,8.920,21.902,1.101,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
11,0.168,15.104,10.358,20.256,1.371,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
12,0.155,17.912,10.042,28.091,1.313,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
13,0.685,10.344,5.768,26.000,6.043,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
14,0.168,12.610,8.251,19.462,1.441,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
15,0.026,14.590,11.639,17.541,0.210,a3a2a58f-f57e-4527-be3d-d99a4a24199a.tif
