 ,Area,Mean,Min,Max,Length,file
1,0.039,147.693,107.972,179.723,0.307,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
2,0.026,110.213,87.405,133.021,0.202,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
3,0.323,92.657,52.700,192.003,2.837,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
4,0.039,127.514,61.859,197.111,0.272,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
5,0.349,108.155,11.662,213.294,2.962,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
6,0.103,135.353,62.412,179.592,0.822,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
7,0.052,160.076,94.893,221.407,0.430,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
8,0.065,161.037,116.290,181.087,0.542,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
9,0.659,109.439,57.088,205.672,5.765,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
10,0.452,88.397,52.279,165.232,3.882,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
11,0.039,109.607,65.951,139.598,0.241,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
12,0.336,118.326,79.229,177.466,2.909,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
13,0.323,146.917,53.331,242.586,2.738,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
14,0.388,113.221,57.564,134.977,3.330,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
15,0.220,151.560,67.239,253.977,1.905,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
16,0.090,97.743,84.152,114.232,0.704,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
17,0.026,127.535,93.796,161.273,0.213,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
18,0.039,124.681,65.691,172.525,0.257,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
19,0.026,86.799,64.239,109.360,0.153,93048acd-7c05-4af4-96a6-7b52ebc646ec.tif
