 ,Area,Mean,Min,Max,Length,file
1,0.155,32.906,20.822,41.952,1.353,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
2,0.078,25.419,19.759,34.449,0.670,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
3,0.090,26.967,13.619,40.467,0.697,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
4,0.039,37.227,28.270,43.345,0.247,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
5,0.039,30.849,22.570,36.107,0.271,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
6,0.039,22.443,15.444,30.262,0.247,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
7,0.052,38.681,21.079,52.522,0.361,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
8,0.039,27.845,15.270,41.361,0.240,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
9,0.039,32.106,16.868,48.705,0.256,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
10,0.181,18.217,15.264,22.596,1.516,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
11,0.039,28.585,22.018,35.198,0.295,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
12,0.181,20.348,9.189,30.895,1.537,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
13,0.026,20.480,16.566,24.395,0.161,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
14,0.310,24.480,10.267,39.571,2.702,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
15,0.103,24.326,19.944,27.427,0.871,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
16,0.026,23.463,22.582,24.345,0.161,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
17,0.491,14.175,5.999,43.376,4.310,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
18,0.840,14.292,8.905,40.536,7.345,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
19,0.452,16.568,7.634,33.165,3.961,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
20,0.039,29.169,21.555,36.670,0.276,a94e1ed8-010c-4732-82d0-66770fd9aa44.tif
