 ,Area,Mean,Min,Max,Length,file
1,0.594,30.401,11.584,73.956,5.203,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
2,0.556,27.727,9.882,56.738,4.877,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
3,0.271,40.179,14.933,77.145,2.326,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
4,0.465,27.106,11.348,83.991,3.997,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
5,0.103,70.026,55.640,81.119,0.828,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
6,0.530,47.106,13.867,100.424,4.663,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
7,0.039,45.694,37.406,50.402,0.312,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
8,0.504,32.102,15.775,55.969,4.385,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
9,0.401,34.383,17.884,58.529,3.493,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
10,0.039,44.823,30.558,57.439,0.322,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
11,0.065,78.114,33.175,111.820,0.523,d58a8461-8a83-4479-aece-ba2db1e493a3.tif
