 ,Area,Mean,Min,Max,Length,file
1,0.220,46.545,35.184,71.698,1.846,2a62455c-5423-4800-87bc-3a3ad4397147.tif
2,0.078,68.783,53.672,88.835,0.643,2a62455c-5423-4800-87bc-3a3ad4397147.tif
3,0.220,47.173,27.182,76.057,1.840,2a62455c-5423-4800-87bc-3a3ad4397147.tif
4,0.039,77.780,49.613,104.286,0.271,2a62455c-5423-4800-87bc-3a3ad4397147.tif
5,0.375,43.419,24.668,77.455,3.304,2a62455c-5423-4800-87bc-3a3ad4397147.tif
6,0.220,56.744,28.980,129.942,1.868,2a62455c-5423-4800-87bc-3a3ad4397147.tif
7,0.168,46.568,25.661,76.951,1.452,2a62455c-5423-4800-87bc-3a3ad4397147.tif
8,0.052,147.996,130.681,164.651,0.417,2a62455c-5423-4800-87bc-3a3ad4397147.tif
9,0.581,49.716,26.684,100.455,5.094,2a62455c-5423-4800-87bc-3a3ad4397147.tif
10,0.349,57.772,28.937,108.693,3.043,2a62455c-5423-4800-87bc-3a3ad4397147.tif
11,0.078,103.120,43.591,141.704,0.570,2a62455c-5423-4800-87bc-3a3ad4397147.tif
12,0.052,68.779,39.788,104.562,0.450,2a62455c-5423-4800-87bc-3a3ad4397147.tif
13,0.039,86.408,57.799,110.084,0.269,2a62455c-5423-4800-87bc-3a3ad4397147.tif
14,0.039,53.255,39.128,67.135,0.240,2a62455c-5423-4800-87bc-3a3ad4397147.tif
