 ,Area,Mean,Min,Max,Length,file
1,0.065,110.910,74.655,134.333,0.511,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
2,0.207,148.070,76.981,228.500,1.749,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
3,0.594,72.414,26.517,223.517,5.123,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
4,0.155,215.869,179.844,251.497,1.343,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
5,0.607,171.886,76.233,252.621,5.266,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
6,0.724,136.979,86.335,196.037,6.335,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
7,0.246,167.149,81.067,241.158,2.087,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
8,0.078,183.878,145.560,221.314,0.643,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
9,0.026,132.212,102.651,161.774,0.120,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
10,0.155,156.528,91.061,244.084,1.265,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
11,0.168,198.416,61.964,250.478,1.409,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
12,0.116,125.555,77.170,190.371,1.005,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
13,0.090,213.354,105.043,254.821,0.727,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
14,0.698,141.295,58.628,251.936,6.080,e944a51e-0c4c-411f-86e3-22d2477e0a69.tif
