 ,Area,Mean,Min,Max,Length,file
1,0.323,102.601,64.085,238.249,2.744,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
2,0.129,180.603,92.702,254.540,1.057,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
3,0.336,140.975,49.580,213.402,2.958,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
4,0.039,149.848,97.677,200.258,0.271,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
5,0.194,105.058,64.568,176.243,1.596,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
6,0.039,148.232,125.991,161.078,0.302,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
7,0.078,125.790,100.825,155.969,0.676,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
8,0.207,95.630,47.853,162.616,1.755,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
9,0.039,214.223,160.571,252.275,0.332,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
10,0.052,136.031,126.277,161.020,0.451,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
11,0.078,145.676,84.388,217.250,0.678,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
12,0.194,60.905,44.514,99.749,1.643,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
13,0.362,79.935,34.491,227.669,3.091,5f0ef007-70de-4cd9-b4d9-9db18b9f67df.tif
