 ,Area,Mean,Min,Max,Length,file
1,0.129,106.085,62.431,139.981,1.024,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
2,0.052,110.381,103.267,116.071,0.416,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
3,0.271,195.177,75.756,247.524,2.318,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
4,0.685,101.564,21.912,247.094,5.924,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
5,0.310,140.549,91.973,236.099,2.665,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
6,0.078,136.425,89.801,190.227,0.677,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
7,0.129,87.804,36.098,130.630,1.085,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
8,0.181,85.584,42.852,128.112,1.552,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
9,0.388,83.220,21.775,157.626,3.317,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
10,0.039,103.052,82.900,129.155,0.241,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
11,0.052,102.683,78.767,116.952,0.449,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
12,0.039,57.044,48.705,66.637,0.305,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
13,0.090,139.383,103.398,169.399,0.766,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
14,0.065,69.958,44.567,101.697,0.498,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
15,0.039,105.891,80.016,121.024,0.271,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
16,0.233,106.224,47.310,153.716,2.034,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
17,0.142,73.245,55.499,99.155,1.192,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
18,0.026,88.030,66.257,109.802,0.210,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
19,0.052,79.449,34.035,128.129,0.341,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
20,0.039,91.563,69.115,107.422,0.305,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
21,0.039,63.376,35.384,88.846,0.247,e1e3ae8a-ce57-4e76-916e-96086d7255f3.tif
