 ,Area,Mean,Min,Max,Length,file
1,0.078,16.348,11.817,19.530,0.605,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
2,0.078,15.943,7.162,29.742,0.606,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
3,0.271,7.766,4.475,12.633,2.302,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
4,0.103,11.396,8.664,13.293,0.809,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
5,0.362,8.196,5.000,14.155,3.136,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
6,0.194,6.935,4.728,9.751,1.673,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
7,0.323,6.712,3.381,12.051,2.842,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
8,0.698,6.066,3.627,15.562,6.142,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
9,0.323,12.941,6.815,24.379,2.762,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
10,0.336,11.562,6.642,19.257,2.908,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
11,0.039,12.502,10.437,13.916,0.299,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
12,0.129,14.227,9.659,17.143,1.054,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
13,0.220,12.384,8.405,16.808,1.851,f0b227a0-f5b9-487a-a33e-583274ae7d8e.tif
