 ,Area,Mean,Min,Max,Length,file
1,0.052,63.640,48.529,79.097,0.395,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
2,0.039,43.726,31.288,50.507,0.307,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
3,0.388,36.405,17.957,70.588,3.339,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
4,0.633,34.070,10.530,76.333,5.572,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
5,0.543,29.095,8.088,103.854,4.666,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
6,0.336,35.806,17.629,74.054,2.862,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
7,0.168,21.119,15.470,35.720,1.462,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
8,0.039,53.363,42.299,59.435,0.271,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
9,0.026,56.334,55.808,56.859,0.213,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
10,0.116,42.951,32.526,60.642,1.001,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
11,0.065,81.005,27.683,179.090,0.526,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
12,0.039,38.778,26.304,50.875,0.271,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
13,0.362,60.394,24.384,115.998,3.092,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
14,0.155,30.379,12.634,45.734,1.251,9ebdc57a-67b6-4019-a43c-4736ea6ae52c.tif
