 ,Area,Mean,Min,Max,Length,file
1,0.194,32.933,15.841,52.179,1.675,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
2,0.258,22.559,7.303,32.193,2.224,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
3,0.065,46.083,9.902,83.217,0.489,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
4,0.039,31.452,18.000,41.813,0.324,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
5,0.271,20.676,8.291,44.741,2.336,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
6,0.039,15.866,7.763,24.108,0.269,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
7,0.246,25.489,4.592,39.849,2.067,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
8,0.039,36.945,21.360,46.044,0.269,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
9,0.271,25.656,12.058,39.196,2.361,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
10,0.569,23.915,6.767,59.556,4.929,ebcbad3b-4f40-48f7-b7e2-662e9d490caf.tif
