 ,Area,Mean,Min,Max,Length,file
1,0.116,85.387,20.344,156.024,0.981,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
2,0.401,28.511,12.565,86.506,3.484,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
3,0.039,28.869,22.136,34.651,0.331,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
4,0.530,18.975,7.540,42.902,4.615,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
5,0.685,40.327,13.092,122.785,6.013,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
6,0.556,21.570,10.013,46.493,4.787,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
7,0.052,47.807,27.041,67.426,0.450,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
8,0.090,34.562,21.866,55.331,0.790,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
9,0.039,25.446,15.458,36.047,0.299,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
10,0.478,17.329,8.889,30.750,4.108,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
11,0.905,27.085,5.533,86.735,7.874,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
12,0.194,20.120,8.573,31.275,1.594,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
13,0.426,20.069,10.088,36.629,3.706,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
14,0.142,15.614,11.483,20.721,1.184,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
15,0.271,36.956,12.027,85.238,2.373,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
16,0.039,34.866,23.633,44.888,0.271,5e33f30a-5897-44c2-b156-eb6b0e46a797.tif
