 ,Area,Mean,Min,Max,Length,file
1,0.297,16.100,9.500,32.675,2.546,e6996f87-9a5f-4779-acd1-605d5528a299.tif
2,0.194,16.761,6.537,24.990,1.648,e6996f87-9a5f-4779-acd1-605d5528a299.tif
3,0.220,14.295,9.216,20.204,1.913,e6996f87-9a5f-4779-acd1-605d5528a299.tif
4,0.233,15.336,7.530,21.398,1.987,e6996f87-9a5f-4779-acd1-605d5528a299.tif
5,0.090,18.370,11.696,20.993,0.692,e6996f87-9a5f-4779-acd1-605d5528a299.tif
6,0.155,14.181,8.398,20.760,1.314,e6996f87-9a5f-4779-acd1-605d5528a299.tif
7,0.181,13.149,7.372,18.687,1.550,e6996f87-9a5f-4779-acd1-605d5528a299.tif
8,0.258,11.834,6.201,20.114,2.272,e6996f87-9a5f-4779-acd1-605d5528a299.tif
9,0.116,19.139,16.341,20.357,1.003,e6996f87-9a5f-4779-acd1-605d5528a299.tif
10,0.065,21.864,11.219,29.573,0.512,e6996f87-9a5f-4779-acd1-605d5528a299.tif
11,0.026,25.228,19.667,30.789,0.219,e6996f87-9a5f-4779-acd1-605d5528a299.tif
12,0.142,20.833,14.788,29.966,1.168,e6996f87-9a5f-4779-acd1-605d5528a299.tif
13,0.181,18.230,12.197,27.450,1.621,e6996f87-9a5f-4779-acd1-605d5528a299.tif
14,0.246,26.054,10.712,40.124,2.083,e6996f87-9a5f-4779-acd1-605d5528a299.tif
15,0.129,17.631,10.053,23.670,1.086,e6996f87-9a5f-4779-acd1-605d5528a299.tif
16,0.116,18.366,13.494,29.092,1.001,e6996f87-9a5f-4779-acd1-605d5528a299.tif
17,0.168,14.692,5.470,22.302,1.389,e6996f87-9a5f-4779-acd1-605d5528a299.tif
18,0.103,10.754,7.259,22.100,0.806,e6996f87-9a5f-4779-acd1-605d5528a299.tif
19,0.052,13.577,11.322,14.847,0.380,e6996f87-9a5f-4779-acd1-605d5528a299.tif
20,0.284,16.116,11.126,30.716,2.445,e6996f87-9a5f-4779-acd1-605d5528a299.tif
21,0.246,14.534,10.786,19.165,2.146,e6996f87-9a5f-4779-acd1-605d5528a299.tif
22,0.194,15.310,9.024,20.857,1.626,e6996f87-9a5f-4779-acd1-605d5528a299.tif
23,0.258,17.334,8.979,28.667,2.205,e6996f87-9a5f-4779-acd1-605d5528a299.tif
24,0.310,17.543,9.206,36.994,2.682,e6996f87-9a5f-4779-acd1-605d5528a299.tif
25,0.207,19.194,11.039,31.205,1.815,e6996f87-9a5f-4779-acd1-605d5528a299.tif
