 ,Area,Mean,Min,Max,Length,file
1,0.233,61.565,27.442,138.242,1.989,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
2,0.142,38.884,13.228,63.439,1.211,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
3,0.090,83.661,46.988,109.779,0.789,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
4,0.258,51.544,20.632,142.408,2.197,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
5,0.310,55.176,19.971,107.476,2.684,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
6,0.052,62.741,28.045,94.303,0.362,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
7,0.039,84.238,37.236,130.321,0.285,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
8,0.026,81.739,62.276,101.202,0.210,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
9,0.310,41.383,12.854,103.178,2.716,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
10,0.168,71.635,33.510,107.794,1.455,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
11,0.233,54.749,21.105,105.562,2.044,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
12,0.129,87.120,42.467,159.072,1.033,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
13,0.633,41.582,11.992,137.069,5.545,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
14,0.039,63.267,37.470,89.540,0.242,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
15,0.181,53.540,13.526,100.200,1.529,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
16,0.284,43.352,12.899,72.737,2.439,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
17,0.103,104.673,48.941,156.299,0.855,b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif
