 ,Area,Mean,Min,Max,Length,file
1,0.452,50.583,19.820,121.805,3.973,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
2,0.207,40.126,29.060,63.970,1.834,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
3,0.168,72.242,37.483,118.501,1.459,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
4,0.258,53.189,25.721,133.171,2.207,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
5,0.090,59.056,48.502,75.607,0.749,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
6,0.788,34.588,8.723,85.783,6.866,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
7,0.078,66.687,37.139,86.818,0.678,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
8,0.078,53.316,16.250,68.683,0.578,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
9,0.129,44.730,30.627,66.170,1.048,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
10,0.258,58.815,13.250,107.845,2.240,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
11,0.065,76.277,51.129,107.704,0.542,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
12,0.646,30.915,10.006,65.263,5.630,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
13,0.116,68.416,36.406,136.047,0.982,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
14,0.310,32.395,7.270,86.967,2.619,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
15,0.052,81.990,44.742,108.621,0.390,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
16,0.517,41.056,17.703,80.949,4.465,ffe3d274-e5b7-49ec-86ee-f051e3089545.tif
